Peilmerknummer,X_RD,Y_RD,Punt_status,Punttype,Omschrijving
029A0058,266600,491020,VERVALLEN,PM,"CF 'WELGELEGEN' JOHANNINKSWEG HOEK NORD-,HORNSESTRAAT 165 KMP 70.8 "
029A0059,267100,491790,ACTUEEL,PM,"GRENS-KNT NORDHORNSESTR 232, KMP 71.6,DUITSNR:3508/18 "
029A0075,260031,494776,ACTUEEL,PM,SCH BDR GOUDKAMPSWG 12
029A0091,261957,493976,ACTUEEL,PM,"WLNDHFD STUW I D DINKEL, OTTERSHAGENWEG"
029A0093,266620,491060,ACTUEEL,PM,"PASTORIE RKK N-DEURNINGEN,HMP 70.8 "
029A0094,266140,490280,VERVALLEN,PM,"SCH BDR NORDHORNSESTR 131,HMP69.9 "
029A0095,265640,489400,HISTORISCH,PM,"HS NW-Z NORDHORNSESTR 67,HMP68.9 "
029A0096,265190,488660,VERVALLEN,PM,TOREN RKK GROTESTR 4 
029A0103,264519,487679,ACTUEEL,PM,HS OLDENZAALSESTR 50 BIJ HMP 66.9
029A0116,261380,494250,VERVALLEN,PM,KLEINE VEESCH A/D KARSPELWG 
029A0117,263779,493610,VERVALLEN,PM,HS DISSELERWG 52 
029A0118,267190,491880,ACTUEEL,GT,GRENS-KNT DENEKAMPERSTR DUITSNR:3508/17 
029A0119,267370,492310,ACTUEEL,GT,HS DENEKAMPERSTR 196 DUITSNR:3508/65 
029A0121,267900,492840,VERVALLEN,GT,"ONDERGRONDSMERK A/D ENSCHEDESTR VOOR FABRIEKSHAL  """"ISO-GLAS"""" DUITSNR:3508/15 "
029A0122,268090,493250,ACTUEEL,GT,LDS A/D DENEKAMPERSTR BIJ HMP 23.3 DUITSNR:3508/63 
029A0123,268320,493760,ACTUEEL,GT,HS DENEKAMPERSTR 141 DUITSNR:3508/62 
029A0125,265188,488664,ACTUEEL,PM,TOREN RKK GROTESTR 4
029A0143,264880,492340,HISTORISCH,PM,SCH BDR KORENMORSWG 8 
029A0144,264400,492830,HISTORISCH,PM,HS KORENMORSWG 16 
029A0154,262804,494432,ACTUEEL,PM,BDR OTTERSHAGENWG 31
029A0155,263145,494502,ACTUEEL,PM,TOREN RKK LATTROP (L/V INGANG)
029A0157,263040,496060,ACTUEEL,PM,BDR HOOFDSTR 11 
029A0161,264140,495990,ACTUEEL,PM,BDR VLEIERWG 15 
029A0170,266560,490860,ACTUEEL,PM,"ZW-LHFD BET-BR IN RW DENEKAMP/NORDHORN,OVER OMLEIDINGSKN "
029A0185,261023,494703,ACTUEEL,PM,"O-LHFD BR I/D KERSPELWG, Z-Z KOP-BALK"
029A0192,268900,494340,ACTUEEL,GT,HS KREFELDERSTR 21 DUITSNR:3508/61 
029A0193,269000,494580,VERVALLEN,GT,"FRENSDORFER SCHL A/D FRIEDRICH-EBERTSTR,DUITSNR:3508/12 "
029A0194,268240,493520,ACTUEEL,GT,HS DENEKAMPERSTR 161 DUITSNR:3508/70 
029A0199,263720,496100,ACTUEEL,EG,"RD STEEN 0.8 M I/D O BERM INRIT VLEIERWG,7,7A EN 95.6 M TEN N V/D WG RD=299315-11 "
029A0200,263650,496350,ACTUEEL,PM,"SCH VLEIERWG 7,7A "
029A0201,263650,496351,ACTUEEL,PM,"DUBBELE SCH VLEIERWG 7,7A "
029C0007,260250,478000,ACTUEEL,PM,"DAMWAND DOORLAAT-DR OLDENZAALSESTR,45M N.V. HMP 5.6 "
029C0009,260320,478720,ACTUEEL,PM,HS DUIVELSDIJK 65 
029C0012,260310,479560,VERVALLEN,GT,
029C0014,260090,480740,VERVALLEN,GT,
029C0015,260260,480560,HISTORISCH,PM,Z-HFD BR I/D ENSCHEDESEST O/D STAKENBEEK 
029C0017,260087,481616,ACTUEEL,PM,TOREN RKK ST.PLECHELMUSPLEIN OLDENZAAL
029C0018,260080,481630,VERVALLEN,PM,TOREN RKK ST.PLECHELMUSPLEIN 
029C0019,260079,481630,VERVALLEN,PM,TOREN RKK ST.PLECHELMUSPLEIN 
029C0020,260063,481128,ACTUEEL,PM,"TOREN RKK ST.ANTHONIUS, SPOORSTRAAT 2"
029C0021,260340,481980,VERVALLEN,GT,
029C0023,265790,481720,VERVALLEN,PM,"W-VLMR DR BENTHEIMERSTR, KMP5.6 "
029C0024,266650,481480,VERVALLEN,PM,WK BENTHEIMERSTRAAT 87 BIJ KMP 6.6 
029C0025,260900,482740,VERVALLEN,PM,"000A1064=29C025,BOVENGR.MRK4 OLDENZAAL,BETON ZUIL NW-Z RW,ZW-Z KMP60.6,DE GESCHIEDENIS VAN DIT MERK WORDT VOORT,GEZET OP 0A1064 "
029C0026,261740,482320,HISTORISCH,PM,HS BENTHEIMERSTRAAT 5 KMP 1.5 
029C0027,263400,482480,VERVALLEN,GT,
029C0028,264650,482100,HISTORISCH,PM,CF 'REUVER' BENTHEIMERST 73 KMP 4.5 
029C0031,261570,483500,VERVALLEN,PM,HS STEMERTWEG 5 BIJ KMP 616 
029C0033,262038,484346,ACTUEEL,PM,BDR PIERIKHOEVE DENEKAMPERSTR 15 KMP 62.5
029C0042,262620,485170,VERVALLEN,PM,HS DENEKAMPERST 21 BIJ HMP 63.6 
029C0043,262610,485180,VERVALLEN,PM,"HS DENEKAMPERSTR 21, HMP63.6 "
029C0044,262970,485639,ACTUEEL,PM,"BDR DENEKAMPERSTR 25, HMP64.2"
029C0055,263440,486260,VERVALLEN,PM,"SCH BDR DENEKAMPERSTR 31, HMP64.9 "
029C0057,264010,486960,VERVALLEN,PM,"HS DENEKAMPERSTR 40, KMP66.0 BEUNINGEN "
029C0066,260893,482690,ACTUEEL,PM,HS DENEKAMPERSTR 80
029C0080,261750,483851,ACTUEEL,PM,"BDR ELSAHOEVE, DENEKAMPERSTR 14, KMP 62.0"
029C0083,260320,479480,HISTORISCH,PM,HS ENSCHEDESESTRAAT 195 
029C0103,260410,482040,VERVALLEN,PM,"HOTEL-CAFE-REST. """"DE ZON"""" BETHEIMERSTR 1 "
029C0123,266910,485260,ACTUEEL,PM,"NW-LHFD BR OVER OMLEIDINGSKN, LUTTER-,ZANDWG "
029C0124,266700,485900,ACTUEEL,PM,BDR LUTTERZANDWG 23 
029C0137,261428,483637,ACTUEEL,PM,TRAFO KOKSWG 6
029C0166,265420,484510,ACTUEEL,PM,HS BEUNINGERSTR 35 
029C0173,266150,485360,ACTUEEL,PM,SCH BIJ BDR 'MEULEMAN' BEVERBORGSWG 9 
029C0202,263400,486190,VERVALLEN,PM,BDR DENEKAMPERSTR 32 
029C0206,260880,482680,VERVALLEN,PM,GARAGE DENEKAMPERSTR 78 
029C0208,260470,480650,HISTORISCH,PM,"LDS GEMEENTE WERKEN BISSCHOPS BALDERIK-,STR 4 "
029C0209,260390,480680,VERVALLEN,IG,"GPS-STATION OC03 OLDENZAAL,BOVENKANT BODDEPLAAT GROBESNR:02930081,BISCHOP BALDERIKSTR 4, OLDENZAAL "
029C0211,266010,485167,ACTUEEL,EG,"RD STEEN 0.7 M N-Z V/D BEVERBORGSWG +/_,80 M O V/D GARAGE HS 7 RD=299308-15 "
029C0212,265960,485100,ACTUEEL,PM,GARAGE BEVERBORGSWG 7 
030D0001,72820,450640,VERVALLEN,PM,"HS HAAGW 35A, R.V.DEUR "
030D0002,73340,451000,ACTUEEL,PM,HS HAAGWG 73 
030D0003,73719,451450,ACTUEEL,PM,WATERTOREN. L.V/D Z-INGANG 12 CM B.PLINT 
030D0004,73720,451450,ACTUEEL,PM,"WATERTOREN, L.V/D Z.STEUNBEER "
030D0005,74240,451440,HISTORISCH,PM,"HOOFDGB 'BLOEMENDAAL' MONSTERSEWEG 93,,NO-AANBOUW "
030D0006,74860,451690,VERVALLEN,PM,HS MONSTERSEWEG 10 
030D0007,75680,452160,VERVALLEN,PM,TIMMERWERKPLAATS WILHELMINASTRAAT 115A 
030D0008,75930,452270,VERVALLEN,GT,
030D0009,75950,452000,VERVALLEN,GT,
030D0010,76460,452510,HISTORISCH,PM,KADEMR ZO-Z.HAAGW BIJ BR I/D BURG.HOOYLN 
030D0011,76940,452770,VERVALLEN,PM,WASSERIJ 'EIGEN HULP' HAAGWEG 333 
030D0012,77700,453350,ACTUEEL,PM,WK OUDE HAAGWG 575 
030D0013,78420,453730,VERVALLEN,PM,"BR ZO-Z.LOOSDUINSEKADE I/D SOESTDIJKSE-,KADE, NO-LANDHFD "
030D0014,79160,454550,ACTUEEL,PM,"RKK BEEKLN 188, R. V/D INGANG "
030D0015,79159,454550,VERVALLEN,PM,"RKK BEEKLN,R.V/D INGANG "
030D0016,79260,454360,VERVALLEN,PM,"WK BEEKLN 144 HOEK TEYLERSTR, ZW-HOEK "
030D0017,79650,454900,ACTUEEL,PM,"ZO-KADEMR NEWTONSTR ZO V.BR. 8CM L.VAN,VOEG "
030D0018,78720,455560,VERVALLEN,PM,"SLWHS BIJ VERVERSINGSKN, INSPR.GED. "
030D0019,78719,455560,HISTORISCH,PM,"SLWHS BIJ VERVERSINGSKN,INSPR.GEDEELTE "
030D0020,78690,455880,ACTUEEL,PM,HS CORN. DE WITHLN 131/V. BOETZELAERLN 
030D0021,78740,455640,ACTUEEL,PM,NW-HFD BINNENSLUIS VERVERSINGSKN 
030D0022,79290,455300,ACTUEEL,PM,"N-VL. NO-LHFD BR L.V.MEERDERVOORT HOEK,CONRADKADE "
030D0023,77790,456950,VERVALLEN,PM,"MIDDENPIJLER ZEESLUIS EINDE,VERVERSINGSKN "
030D0024,77840,456970,ACTUEEL,PM,SLWHS B/D ZEESLUIS KRANENBURGWEG 200 
030D0025,77839,456970,VERVALLEN,PM,"SLWHS VERVERSINGSKN,KRANENBURGWG 200 "
030D0026,78099,456560,VERVALLEN,PM,"BR KRANENBURGW HOEK WESTDUINW,EINDE,NW-VL "
030D0027,78600,457320,VERVALLEN,GT,
030D0029,75990,453550,ACTUEEL,PM,TRAFO D600 NAAST HS MUURBLOEMW 3 
030D0030,78220,453610,VERVALLEN,PM,"HS LOOSDUINSEKADE 600 HOEK,MEDEMBLIKSTRAAT "
030D0031,78640,457690,ACTUEEL,PM,"SCHL DUINSTRAAT 55, R.V. INGANG "
030D0032,78639,457690,VERVALLEN,PS,"SCHL DUINSTR 55,R V/D INGANG,ZIE 30D-031 "
030D0033,79400,457980,ACTUEEL,PM,HS NW-Z VIJZELSTR HOEK HARINGKD 96 
030D0035,79360,458330,ACTUEEL,PM,HS NEPTUNUSSTR 90 
030D0037,77999,457360,ACTUEEL,PM,PEILSCHAALHUISJE 1E BINNENHAVEN 
030D0040,79530,456980,ACTUEEL,PM,HS SCHEVENINGSEWG 42 
030D0041,79240,457380,VERVALLEN,PM,"TUINMR FLATGB 'BEAULIEU' SCHEVENINGSEW,84A-F "
030D0042,78920,457620,VERVALLEN,PM,"THEATER 'THE AMERICAN SCHOOL OF HAGUE',DUINSTR. 10 "
030D0043,78760,457630,VERVALLEN,PM,BRANDWEERGB DUINSTRAAT 21 
030D0044,78480,457580,VERVALLEN,PM,"HS SCHOKKERWG 2, HOEK TREILERWG "
030D0045,78290,457720,VERVALLEN,PM,HS VISSERSHAVENW 68 
030D0053,75040,452820,HISTORISCH,PM,DIENSTGB NR.7 SPORTTERREIN WIJENDAELERWG 
030D0057,76440,454440,ACTUEEL,PM,"TRAFO SPORTLN D-403,TUSSEN PERCELEN 363-365 "
030D0063,77740,456380,VERVALLEN,PM,"SCHL TEXELSESTRAAT 75,1.70M R.V.INGANG "
030D0065,77470,455400,VERVALLEN,PM,"GYMGB 'VAN HELDRINGSCHOOL' FAZANT-,PLEIN 2 "
030D0066,77140,454770,ACTUEEL,PM,"ZO-HOEK TH NR.404,DAAL EN BERGSELN "
030D0073,78720,456780,VERVALLEN,PM,"HS STATENLN 89,ZIJGEVEL FRANKENSLAG "
030D0080,79220,458660,VERVALLEN,PM,"HS GEVERS DEYNOOTWG 59, HOEK ROTTERDAM-,SESTRAAT "
030D0090,79700,459300,HISTORISCH,PM,HS GEVERS DEYNOOTHWG 1332 
030D0098,79200,455980,ACTUEEL,PM,TRAFO STADHOUDERSLN NAAST NR 15 
030D0101,75150,451890,VERVALLEN,PM,HS MONSTERSEWG 17 
030D0103,75460,453240,ACTUEEL,PM,"FLATGB LN V. MEERDERVOORT 1803 HOEK,KIJKDUINSTR (IN SCHOORSTEEN) "
030D0112,72819,450640,ACTUEEL,PM,HS HAAGWG 35 
030D0113,74840,451700,ACTUEEL,PM,HS MONSTERSEWG 140 
030D0114,74840,452320,ACTUEEL,PM,JEUGDHERBERG OCKENBURG MONSTERSEWG 4 
030D0116,78100,456560,VERVALLEN,PM,NW-VLMR BR KRANENBURGWG HOEK WESTDUINWG 
030D0117,72500,450300,ACTUEEL,PM,RIOOLGML HAAGWG 
030D0118,75589,453960,ACTUEEL,PM,NW HOEK TRAFO DUINLN T/O MEER EN BOSLN 
030D0119,78000,457360,ACTUEEL,PM,"1E BINNENHAVEN, PSHS BOVEN AAN BET-TRAP "
030D0120,78010,457350,VERVALLEN,IG,"GPS-STATION WG07 SCHEVENINGEN,BOVENKANT BODDEPLAAT GROBESNR:03040023,BINNENHAVEN, SCHEVENINGEN "
030D0125,74410,453150,ACTUEEL,EG,"RD STEEN NW V/D KEERLUS MACHIEL VRIJEN-,HOEKLAAN 8.0 M Z VAN PL107/103,RD=309305-14 "
030D0126,74300,453150,ACTUEEL,PM,"TRAFO W V/D KEERLUS A/D MACHIEL VRIJEN-,HOEKLN "
030D0127,74750,453550,VERVALLEN,PM,"KEERMR DR O/D TOEGANGSWG PARKEERTERREIN,A/D MACHIEL VRIJENHOEKLN "
030D0130,78090,456530,ACTUEEL,PM,"NW-VLMR MIDDEN BRUG KRANENBURGWG,LINKS VAN ZITBANK "
030D0135,78290,456190,ACTUEEL,PM,"BETONVOET STALEN SCHOORSTEEN,HOUTRUSTWG 120 "
030D0148,79070,457650,ACTUEEL,PM,KERK SCHEVENINGSEWEG 235 ZIJINGANG 
030E0002,86790,462730,ACTUEEL,PM,"TRAFO NABIJ HOEK V.ZUYLEN V.NIJEVELTSTR-,STORM V.'S GRAVENZANDEWG "
030E0003,86520,463470,ACTUEEL,PM,GARAGE HS 'DE WIJZE UILEN' KATWIJKSEW 12 
030E0005,85660,463990,ACTUEEL,PM,HS WASSENAARSESLAG 11 
030E0006,87420,464560,ACTUEEL,PM,HS KATWIJKSEW 25 
030E0011,86500,468040,VERVALLEN,PM,GB ZEEREDDINGSWEZEN Z-EINDE V/D BOULEVAR 
030E0012,86780,468400,ACTUEEL,PM,"BIJGB R'DAMS ZEEHOSPITUM, W-MR V.TERRAS "
030E0017,87950,469310,ACTUEEL,PM,GML BINNENSL 3 
030E0020,89899,473820,ACTUEEL,PM,VUURTOREN KON.WILHELMINA BOULEVARD 34 
030E0023,89900,473820,ACTUEEL,PM,"VUURTOREN KON.WILHELMINABLVRD 34,ZESKAN-,TE BOUT "
030E0025,89400,466300,ACTUEEL,PM,"FLATGB FRANKENBURG (UITBREIDINGSPLAN,VALKENBURG) "
030E0026,89560,466090,ACTUEEL,PM,SCHL M/D BIJBEL A/D BROEKW 
030E0028,89120,468530,ACTUEEL,PM,"NW BET. RANDBALK V. Z-LANDHFD V. BR I/D,PROV. WEG O/H UITWATERINGSKN "
030E0032,88430,468390,ACTUEEL,PM,GEMEENTEHS ZEEWG (0.50M UIT VOORGEVEL) 
030E0034,89640,473240,ACTUEEL,PM,W-STEUNBEER N-GEVEL HOEK HOOFDSTR 
030E0035,89620,462750,VERVALLEN,PM,CF 'MAALDRIFT' A/D RIJKSSTRAATWG 
030E0037,87020,464180,ACTUEEL,PM,HS KATWIJKSEWG 19 
030E0038,87680,464920,ACTUEEL,PM,DR BR I/D WASSENAARSEWG BIJ HMP 2.0 
030E0039,87920,466050,ACTUEEL,PM,"O.O. VERBLIJF 'DE COCKPIT' KRP,WASSENAARSEWG-TW MIENTLN "
030E0041,87740,468480,ACTUEEL,PM,"TOREN V.CH.GEREF.BETHELKERK DUINRUST-,PLEIN 10, L.V.DEUR "
030E0042,87050,468240,ACTUEEL,PM,TRAFO AAN DRIEPLASSENWG NAAST HSNR:66 
030E0043,89010,472150,VERVALLEN,PM,"KNT 'WAVE GUIDE' KONINGIN ASTRID BOULE-,VARD 57 "
030E0044,87511,469560,ACTUEEL,PM,BUITENSL V/H UITWATERINGSKN 
030E0045,84230,462890,ACTUEEL,PM,"POMPGB DUINWATERLEIDING KRUISPUNT I/D,HOOFDADER "
030E0046,84960,464120,ACTUEEL,PM,HTL HOLLAND TERRASMR VAN HTL 
030E0047,89300,467000,VERVALLEN,PM,"SCHADEBEDRIJF 'MONTANUS',VALKENBURGSEWG 66 "
030E0048,88460,466760,ACTUEEL,PM,"GB MEDISCHE DIENST:063-898,NABIJ HMP 4.2 N-Z VAN DE WG "
030E0049,87650,465630,ACTUEEL,PM,"CF WASSENAARSEWG 79 R/V KEUKENINGANG,NABIJ HMP 2.8 "
030E0051,85380,465860,VERVALLEN,PM,"BET MR VAN WATERPUT MET BOLDEKSEL 1 MTR,O VAN RIJWIELPAD "
030E0052,85880,466520,VERVALLEN,PM,TRAFO 100 MTR O VAN RIJWIELPAD 
030E0053,86400,467580,VERVALLEN,PM,MIDDEN PAAL TOEGANGSHEK BUNKER 
030E0054,88100,470500,ACTUEEL,PM,"VASTLEGGING OP KOP PAAL NAAST,DUINWANDELROUTE 6 O VAN RIJWIELPAD "
030E0055,89340,472830,ACTUEEL,PM,"TERRASMR VOOR CENTRUM 'DE BAAK',L/V OPGANG "
030E0056,84040,464220,HISTORISCH,PM,"RIJWIELSTALLING WASSENAARSESLAG L/V,INGANG "
030E0057,87170,469080,VERVALLEN,PM,POLITIEPOST STRAND R/V GARAGEDEUR 
030E0059,89380,468840,ACTUEEL,PM,"NO BET RANDBALK VAN N-LHFD I/D PWG NABIJ,HMP 20.65 "
030E0061,84930,465120,ACTUEEL,PM,"N-MR VAN TERRAS """"DE DUINEN"""" "
030E0062,88150,468900,ACTUEEL,PM,GB INDUSTRIEWG 1-1A HOEK ROGSTR 
030E0063,88990,472080,VERVALLEN,PM,PILASTER KON.ASTRID BOULEVARD BIJ HS 59 
030E0064,88800,467400,ACTUEEL,PM,W-LHFD VAN FIETSTUNNEL 
030E0066,86860,468560,ACTUEEL,EG,"RD STEEN IN DUIN 1.9 M O V/D TRAP NAAR,HET STRANDPLN T/O BOULEVARD 131,RD=300347-11 "
030E0067,86870,468560,ACTUEEL,PM,HS VUURBAAKPLN 1 
030E0068,89810,462970,ACTUEEL,PM,LSD RIJKSTRAATWEG 68 
030E0069,86550,467990,ACTUEEL,PM,APARTEMENTEN COMPLEX SPORTLAAN/BOULEVARD 
030E0070,87210,469140,ACTUEEL,PM,HS KON WILHELMINASTR 2 
030E0071,88960,472120,ACTUEEL,PM,MONUMENT KON ASTRID BLV 
030E0072,88950,472120,ACTUEEL,PM,MONUMENT KON ASTRID BOULEVARD 
030E0073,89400,468800,ACTUEEL,PM,ZW PIJLER VDCT AMBACHTSWEG 
030E0074,89990,468900,ACTUEEL,PM,GEB OOSTINGH STAALBOUW LAGEWEG 36 
030E0075,88810,467850,ACTUEEL,PM,DEKRAND FIETSTUNNEL N206 
030E0076,88530,467420,ACTUEEL,PM,KOP VLGLMR BRUG IN ZILVERSCHOON 
030E0077,88310,468070,ACTUEEL,PM,TRAFO JULIANALAAN 
030E0078,88120,468690,ACTUEEL,PM,FLAT KRUISING KARELDOORMANLN ZEEWEG 
030F0005,92120,463130,ACTUEEL,PM,HS HAAGW 186 
030F0006,92920,463920,ACTUEEL,PM,MIDDELSTE PIJLER HAAGBRUG 
030F0007,93160,463360,VERVALLEN,PM,GB 6 STERRENWACHT KAISERSTR 63 
030F0008,93890,463680,VERVALLEN,GT,
030F0009,94590,463400,VERVALLEN,PM,"N-VL.BR O/D STADSGRACHT, BEGIN HOGE RIJN "
030F0010,95220,463330,HISTORISCH,PM,W-HFD WILHELMINABR I/D HOGE RIJNDK 
030F0020,93200,464470,HISTORISCH,PM,"SCHL-ADVIESDIENST LEIDEN, STATIONSWG 32 "
030F0021,93230,464360,HISTORISCH,PM,N-HFD RIJNSBURGERBRUG O/D SINGEL 
030F0028,98860,464470,ACTUEEL,PM,BDR KLAVERWEYDENWG 21 
030F0031,91380,465180,ACTUEEL,PM,HS ENDEGEESTERW 25 
030F0032,92720,465270,HISTORISCH,PM,HS RIJNSBURGERW 122 
030F0033,95610,465580,HISTORISCH,PM,BDR ZIJLDIJK 36 
030F0037,98120,465880,HISTORISCH,PM,BR O/D ZUIDZIJDERVRT BIJ HMP 3.8 
030F0043,92030,466660,ACTUEEL,PM,"KLOOSTER HUIZE DUINZICHT, L.VLEUGEL "
030F0053,92130,467680,ACTUEEL,PM,"HET GROENE KERKJE, ZO-STEUNBEER "
030F0054,92140,467680,VERVALLEN,PM,HK HET GROENE KERKJE 
030F0055,92139,467680,ACTUEEL,PM,"HET GROENE KERKJE, ACHTERGEVEL "
030F0058,97360,467470,ACTUEEL,PM,BDR 'HET KLAVERBLAD' ZWEILANDERPLD 13 
030F0059,97340,467000,ACTUEEL,PM,SCH BIJ BDR LEIDSEW 46 
030F0065,93160,468730,VERVALLEN,PM,"NO-HFD POSTBRUG, IN NATUURSTEENBLOKJE "
030F0066,96950,468090,HISTORISCH,PM,HS BDR ZWEILANDERPLD:1 
030F0072,94010,469440,ACTUEEL,PM,"N-LHFD O-VL. KLINKENBERGERBR, KMP 21.0 "
030F0074,93420,470980,ACTUEEL,PM,HS JACOBA V.BEIERENW 5 
030F0075,94510,470030,VERVALLEN,PM,HS HOOFDSTRAAT 1 
030F0076,95440,470750,VERVALLEN,PM,HS HOOFDSTRAAT 106 
030F0078,98270,470550,VERVALLEN,PM,"STOOMGEM LEEGHWATER, R.BEKLEDINGSMR B/D,UITWATERING "
030F0080,95720,471030,HISTORISCH,PM,TOREN RKK SASSENHEIM 
030F0081,95880,471950,ACTUEEL,PM,"JACOBA V.BEIERENBR I/D CAROLUS CLOSIUS-,LN,ZO-LHFD (W-Z V/D WEG) "
030F0082,97170,471670,HISTORISCH,PM,BDR 'OUDERZORG' 3E POELLAAN 62 
030F0085,99640,471510,HISTORISCH,PM,"BDR ""ANDREAS HOEVE"" HOOFDWG WESTZIJDE,1741 "
030F0086,91400,472640,ACTUEEL,PM,HS 'TANA WANGI' GOOWEG 41 
030F0090,96539,472050,VERVALLEN,PM,HS KNT HEEREWEG 466 
030F0091,96660,472280,ACTUEEL,PM,HS HEEREWEG 464 
030F0092,96990,472910,ACTUEEL,PM,ENGELENBR WEG SASSENH.-LISSE HMP 25.6 
030F0093,90560,473200,ACTUEEL,PM,HS VAN PANHUYSSTRAAT 43 
030F0094,92290,473500,HISTORISCH,PM,HS GOOWEG 41 
030F0096,94110,473370,VERVALLEN,PM,NW-HFD PIET GIJZENBR O/D LEIDSE TREKVRT 
030F0097,97340,473500,ACTUEEL,PM,HS HEEREWEG 355 
030F0099,97609,474130,VERVALLEN,PM,JANNETJESBR I/D RW BIJ KMP 27 
030F0100,98010,474790,VERVALLEN,PM,TOREN HK LISSE 
030F0101,99120,474520,VERVALLEN,PM,BRWHS KANAALSTRAAT 265 
030F0103,98040,474680,HISTORISCH,PM,RKK HEEREWG 273 HOEK BONDSTR. 
030F0106,99890,465310,ACTUEEL,PM,HS NOORDEINDE 34 
030F0113,93100,466000,ACTUEEL,PM,TRAFO SPORTPARK KIKKERPOLDER 
030F0117,94810,464890,ACTUEEL,PM,HS JAN VAN RIEBEECKHOF 36 
030F0119,95060,462960,ACTUEEL,PM,HS KANAALWEG 42 
030F0120,94480,462600,HISTORISCH,PM,GYMZAAL NAAST SCHL VOLLENHOVENKD 17 
030F0128,99780,465680,VERVALLEN,PM,"BINNENZIJDE ZO-INGANG TUNNEL ONDER RW 4,,BIJ HMP 27.0 "
030F0130,91730,462940,ACTUEEL,PM,WATERSPORTCENTRUM 'DE GROOTE VINK' 
030F0131,93400,470340,ACTUEEL,PM,HS ROZENVELDLN 25 VOORHOUT 
030F0134,92140,471610,ACTUEEL,PM,GARAGE BIJ HS LAGEW 51 
030F0135,91670,472010,VERVALLEN,PM,"BOLLENSCH, LAGEWG 1 (ZESK. BOUT) "
030F0139,90030,469400,VERVALLEN,PM,VLEESFB RIJNSBURGERW. 373 
030F0140,90760,470740,VERVALLEN,PM,"Z-SLIJKGISTINGTANK HOOFDGB RIOOLWATER-,ZUIVERING (MIDDEN IN RONDING) "
030F0142,99180,471120,HISTORISCH,PM,HS HOOFDWG OOSTZIJDE 1942 
030F0147,93420,473950,ACTUEEL,PM,HS KERKSTRAAT 123 
030F0148,93870,474630,VERVALLEN,PM,HS KERKSTRAAT 47 
030F0151,96430,471420,ACTUEEL,PM,GB GEMEENTE WERKPLAATS PARKLN 176 
030F0153,95350,464940,ACTUEEL,PM,BRWHS ZIJLBR I/D W. DE ZWIJGERLN 
030F0154,96540,472050,ACTUEEL,PM,"KNT-GB FA.BIEMONT,HEEREWG 466 "
